index,CRASH_TIME,latitude,longitude
678,8:06,40.8283164,-73.8829727
679,16:06,40.8053692,-73.9219057
680,13:50,40.7429973,-73.8661047
681,20:20,40.876167,-73.8815046
682,16:00,40.7822906,-73.9146006
683,1:15,40.7961037,-73.9670635
684,19:45,40.7910489,-73.9513629
685,23:40,40.6758042,-73.8968742
686,21:15,40.6633631,-73.8791188
687,14:40,40.8459586,-73.8845066
688,15:30,40.6920869,-73.9826185
689,14:29,40.8753166,-73.868133
690,16:00,40.6944899,-73.7814009
691,14:30,40.8502022,-73.9357339
692,8:44,40.6898206,-73.9779553
693,2:00,40.8446322,-73.8816341
694,18:00,40.5999131,-73.9466359
695,21:28,40.5144751,-74.2062669
696,11:10,40.8196731,-73.8095986
697,18:08,40.750254,-73.9420897
698,7:17,40.702783,-73.8321373
699,17:11,40.7563269,-73.7227726
700,10:40,40.6602085,-73.8967323
701,15:40,40.6719147,-73.9223192
702,0:00,40.7120834,-74.0101025
703,15:55,40.8361293,-73.9223604
704,7:30,40.8936698,-73.8606144
705,19:25,40.6970006,-73.935293
706,19:56,40.6688668,-73.9283312
707,20:30,40.7563316,-73.8607272
708,2:30,40.6754807,-73.73386
709,18:14,40.7668297,-73.9386347
710,15:15,29.3926312,-98.4483395
711,17:49,40.702788,-73.85704
712,19:24,40.632261,-73.900874
713,18:20,40.614669,-74.013289
714,9:44,40.709051,-73.9671085
715,22:40,40.6760971,-73.9043603
716,18:14,40.7371767,-73.9886409
717,15:20,40.8044148,-73.9117911
718,11:06,40.6742725,-73.7998372
719,20:50,40.686513,-73.9878631
720,15:46,40.6249421,-73.9771167
721,17:25,40.846033,-73.917152
722,10:53,40.7238403,-73.9063411
723,16:48,40.6689876,-73.804785
724,1:35,40.7452343,-74.0059515
725,18:15,40.7728628,-73.9895329
726,17:34,40.6761736,-73.7404519
727,2:16,40.7107816,-73.865017
728,16:51,40.8732825,-73.8535799
729,8:40,40.8282064,-73.8860406
730,18:50,40.6379863,-73.7411558
731,19:30,40.865449,-73.866342
732,7:45,40.8068406,-73.9275021
733,13:30,40.7366022,-73.9276371
734,21:05,40.6971618,-73.7275294
735,16:36,40.7566816,-73.7392519
736,10:20,40.6754452,-73.9779621
737,20:12,40.652951,-73.847022
738,6:52,40.7409283,-73.9333799
739,0:00,40.7048506,-73.892134
740,10:00,38.5394633,-121.4607528
741,17:19,40.6370623,-73.986419
742,18:56,40.6556908,-73.911079
743,18:30,40.7276809,-74.0031651
744,7:30,40.7067454,-74.0067871
745,0:00,40.7130696,-73.753657
746,14:40,40.6306042,-73.9703013
747,15:10,40.7416953,-73.8957493
748,13:25,33.761356,-84.372027
749,18:30,40.7805797,-73.8142944
750,15:16,40.791669,-73.9646907
751,18:35,40.688962,-73.9810851
752,12:00,25.9026357,-80.2114259
753,14:47,40.6622842,-73.9107867
754,23:30,40.7614581,-73.8605513
755,15:29,40.6766101,-73.7959419
756,20:48,40.8339606,-73.9087319
757,20:30,40.7522311,-74.0008975
758,0:00,40.6945586,-73.9065564
759,17:03,40.8075687,-73.9192316
760,3:35,40.6449584,-73.9518657
761,17:30,40.6523261,-73.9275238
762,22:15,40.9317412,-73.7619673
763,16:00,41.124819,-73.3666706
764,6:00,40.7720248,-73.9333348
765,21:17,40.6419798,-74.0757164
766,1:35,40.7130696,-73.753657
767,21:10,40.7309545,-73.8485837
768,13:23,40.8547722,-73.9076606
769,17:48,40.6739637,-73.8638048
770,11:30,40.683096,-73.805192
771,17:05,40.7452343,-74.0059515
772,20:27,40.8209742,-73.8928325
773,17:00,40.3777924,-104.7561559
774,19:45,40.683099,-73.784312
775,10:30,40.8233778,-73.9183384
776,23:25,40.7602222,-73.8349814
777,9:00,40.5830231,-73.9746308
778,18:25,40.7484616,-73.9845699
779,18:25,40.8032577,-73.9188692
780,7:15,40.5954485,-73.779051
781,22:20,40.764077,-73.8670503
782,13:15,40.7832188,-73.8458535
783,21:57,40.7208542,-73.8103635
784,16:24,40.8950727,-73.8544323
785,12:30,40.5860684,-73.9313163
786,8:29,40.5926792,-74.0759764
787,18:46,40.7539328,-73.8604813
788,7:20,40.7252049,-73.8695932
789,15:30,40.6547918,-73.9069317
790,13:20,40.6642464,-73.9190994
791,9:15,40.6780345,-73.8230093
792,10:26,40.779938,-73.9806836
793,13:38,40.8343253,-73.9199048
794,13:41,40.7891919,-73.8381767
795,21:50,40.6148393,-73.9983743
796,10:20,40.8442465,-73.9337161
797,10:28,40.7164859,-73.9883642
798,19:00,40.6101152,-74.116618
799,14:50,40.7786086,-73.9816391
800,11:36,40.625214,-73.9803947
801,14:30,40.6033982,-73.745803
802,16:45,40.6899524,-73.981394
803,11:21,40.7527171,-73.9671777
804,17:20,40.6719881,-73.8863988
805,7:20,40.6848229,-73.9917674
806,3:45,40.8280968,-73.9338342
807,22:00,40.6414135,-73.9123006
808,15:33,40.691584,-73.793181
809,1:50,40.6811708,-73.8736131
810,0:23,40.7694995,-73.9148774
811,8:42,40.7001095,-73.9061928
812,1:30,40.7748125,-73.984397
813,19:35,40.6775239,-74.0063441
814,10:00,40.8049057,-73.9188279
815,10:30,40.6142382,-73.9989983
816,14:10,40.7033226,-73.8001883
817,0:00,40.8692471,-73.8960622
818,23:48,40.8095244,-73.9378787
819,11:15,40.7592786,-73.9808784
820,8:40,40.8339303,-73.9270096
821,17:36,40.660375,-73.831517
822,10:20,40.6802418,-73.7508364
823,16:19,40.6408302,-73.9652999
824,8:30,40.5631711,-74.1151151
825,11:58,40.7066834,-73.9544325
826,13:52,40.7759407,-73.9531829
827,19:17,40.8929772,-73.8523467
828,12:40,40.7444588,-73.973034
829,20:20,40.8351806,-73.9456147
830,16:50,40.7853204,-73.8056646
831,13:00,40.635937,-74.0759033
832,15:15,40.6910272,-73.989412
833,14:20,40.5771838,-74.1180382
834,9:22,40.7684853,-73.9636088
835,19:25,40.6033982,-73.745803
836,8:30,40.7579052,-73.7681088
837,21:29,40.8406772,-73.9190032
838,19:51,40.6386763,-73.9718073
839,10:13,40.8284364,-73.8810511
840,11:40,40.6743272,-73.9706674
841,13:50,40.6349533,-73.9189152
842,8:38,40.6295735,-73.9906256
843,23:10,40.6757349,-73.8978715
844,13:00,40.8715681,-73.8424189
845,14:25,43.0606674,-87.9976739
846,16:22,40.6740977,-73.7989397
847,14:32,40.6635476,-73.8695296
848,13:01,40.7824668,-73.9788263
849,21:45,53.4530386,-2.9748945
850,18:35,40.6054925,-73.9997215
851,0:00,40.8429975,-73.9035236
852,17:50,40.7461439,-73.8271737
853,9:00,40.6203371,-73.8975525
854,8:15,40.8603415,-73.8983481
855,18:20,40.6949213,-73.8322031
856,19:00,40.8406772,-73.9190032
857,9:20,40.5862446,-73.8132119
858,16:45,40.7653185,-73.9913352
859,9:00,40.7398406,-73.8671273
860,16:23,40.8142733,-73.9129694
861,6:30,40.623377,-73.9894972
862,17:02,40.6352355,-73.967691
863,16:00,40.7832419,-73.8395105
864,7:02,40.830898,-73.8697898
865,16:08,40.546531,-74.180429
866,21:25,40.6654714,-73.8675196
867,16:55,40.8191763,-73.9259827
868,12:56,40.8088725,-73.9521231
869,0:02,40.7597346,-73.9916968
870,13:55,40.8145912,-73.9479559
871,7:24,40.6946906,-73.9274993
872,17:43,40.685611,-73.9232641
873,9:51,40.8188985,-73.8922862
874,17:19,40.8323067,-73.9096756
875,13:58,40.8024451,-73.938844
876,15:30,40.7359491,-73.9894041
877,17:16,40.618246,-73.9840758
878,18:03,40.690451,-73.9117497
879,16:20,40.6595077,-73.7736867
880,13:55,40.8523433,-73.8980921
881,9:58,40.7979395,-73.9339887
882,17:47,40.6053416,-73.755289
883,16:30,40.7375269,-73.9527632
884,9:00,40.6862086,-73.9507394
885,0:00,40.604437,-73.994847
886,17:00,40.8942239,-73.8489319
887,17:04,40.8029145,-73.9202829
888,19:07,40.774477,-73.9914095
889,15:50,40.8044148,-73.9117911
890,15:00,40.570829,-74.0903459
891,9:40,40.6927362,-73.8106589
892,13:27,40.6904832,-73.9878747
893,13:40,40.6179193,-74.1556999
894,0:32,40.6300377,-73.9959166
895,1:30,40.6726239,-73.8912286
896,9:15,25.8801156,-80.210497
897,20:08,40.6378806,-73.9983408
898,21:00,40.7096412,-73.9022241
899,14:30,40.712425,-73.923859
900,17:28,40.8345521,-73.8658533
901,12:25,40.8283164,-73.8829727
902,12:29,40.7354436,-73.975114
903,8:55,40.6745222,-73.8026994
904,15:32,40.6354755,-73.9132678
905,13:13,40.757834,-73.8490064
906,17:20,40.8286684,-73.8782345
907,8:10,40.6710667,-73.851097
908,16:10,40.7555136,-73.7926329
909,20:27,40.5616444,-74.1782785
910,10:50,40.7638942,-73.9149929
911,14:20,40.8242176,-73.875294
912,18:05,40.7969908,-73.9317587
913,18:30,40.693301,-73.995925
914,17:46,40.680969,-73.7735707
915,0:00,40.6383387,-74.01736
916,23:31,40.8210069,-73.8915922
917,16:20,40.623377,-73.9894972
918,17:28,40.8423341,-73.9161926
919,18:15,40.7387997,-73.8084613
920,11:00,40.8487267,-73.9391819
921,21:00,40.8234967,-73.9245236
922,17:06,40.8029145,-73.9202829
923,18:30,40.791479,-73.7809275
924,20:05,40.702449,-73.900986
925,14:25,40.6504806,-73.9244321
926,18:21,40.8291242,-73.9113404
927,0:35,40.7476555,-73.8789025
928,20:00,40.7781416,-73.9544916
929,22:10,40.6629759,-73.9061508
930,17:00,40.6195567,-73.9172688
931,4:00,40.6911415,-73.8218391
932,18:14,40.703858,-73.918504
933,0:05,40.6836947,-73.8642953
934,2:58,40.7518846,-73.8837432
935,18:10,40.5845708,-73.9667224
936,12:43,40.6397091,-74.139107
937,20:59,40.6361314,-73.9728149
938,7:45,40.6415856,-73.9253335
939,17:15,40.6834141,-73.9820027
940,13:00,40.712965,-73.927605
941,14:31,40.5830231,-73.9746308
942,17:47,40.5860684,-73.9313163
943,14:50,40.705421,-73.8606968
944,17:20,40.8654645,-73.865418
945,13:30,40.697633,-73.9851841
946,22:30,40.7033686,-73.8635049
947,14:40,40.6511866,-73.8900487
948,2:06,40.7488833,-73.93755
949,17:35,40.8280968,-73.9338342
950,13:50,40.705459,-73.9502146
951,8:01,40.8037062,-73.9379199
952,0:26,40.7615633,-73.9666081
953,15:06,40.6978894,-73.7429594
954,16:47,40.6149297,-73.9466086
955,20:07,40.679636,-73.949585
956,11:45,40.6770571,-73.9386844
957,21:10,40.8237086,-73.8789911
958,12:37,40.7253882,-73.9088342
959,19:15,40.6165344,-74.0266923
960,18:10,40.7540053,-73.9424269
961,18:38,40.8822117,-73.8465842
962,13:16,40.8350193,-73.9035554
963,9:07,40.7527171,-73.9671777
964,0:45,40.7168828,-74.0040244
965,0:15,40.868285,-73.8331451
966,10:00,40.684985,-73.790608
967,5:50,40.682515,-73.756647
968,18:00,40.7000403,-73.8127756
969,0:55,40.692059,-73.8348064
970,19:01,40.767812,-73.962014
971,17:27,40.695026,-73.756422
972,18:00,40.747893,-73.9891689
973,17:40,40.6519382,-73.9294022
974,9:30,40.6864282,-73.7511195
975,18:00,40.7563269,-73.7227726
976,18:48,40.7262401,-73.9379477
977,23:55,40.655012,-73.729651
978,1:10,40.8054512,-73.910206
979,17:53,40.6822845,-73.80803
980,12:10,40.6894531,-73.9551104
981,14:00,40.816049,-73.917693
982,16:50,40.8490743,-73.8828912
983,7:30,40.8223256,-73.9107124
984,9:46,40.8484282,-73.9376987
985,8:00,40.70296,-73.743307
986,5:50,40.7708101,-73.9172138
987,13:08,40.5963938,-73.7441187
988,17:46,40.6175582,-74.0216495
989,1:10,40.683096,-73.805192
990,17:14,40.6501159,-73.9302661
991,18:55,40.8443466,-73.9147479
992,12:00,40.7150995,-73.753833
993,14:50,40.6348042,-74.0323432
994,17:20,40.7126457,-73.8993496
995,11:50,40.8427079,-73.8251939
996,11:22,40.6542422,-73.9229255
997,14:40,40.8593357,-73.9044935
998,8:40,40.8356636,-73.8400246
999,20:45,40.6315589,-73.9063169
1000,7:20,40.6890329,-73.7858161
1001,6:30,40.8555559,-73.8875633
1002,8:20,40.7758331,-73.8923453
1003,19:50,40.8374083,-73.8877819
1004,13:15,40.7159912,-73.9867007
1005,20:50,40.702124,-73.909585
1006,20:25,40.810881,-73.9308423
1007,13:25,40.7143996,-73.8979805
1008,8:45,40.736031,-73.7560759
1009,21:35,40.6761221,-73.9219179
1010,17:37,40.8465868,-73.913158
1011,11:18,40.9030742,-73.9101665
1012,17:29,40.8672291,-73.8836006
1013,11:57,40.7603917,-73.0995052
1014,15:40,40.7342702,-73.8625892
1015,13:55,40.7402719,-73.8706018
1016,17:35,40.6793936,-73.7503243
1017,15:50,40.697246,-73.78964
1018,0:31,40.8384581,-73.9017474
1019,0:00,40.7129567,-73.7344283
1020,10:15,40.8114514,-73.890571
1021,19:15,40.6678627,-73.7665653
1022,10:30,40.734291,-73.8646097
1023,19:30,40.7256559,-73.724753
1024,3:20,40.7983924,-73.9528092
1025,7:37,40.6801691,-73.7331444
1026,10:25,40.7038309,-73.7785026
1027,18:00,40.6652499,-73.73956
1028,9:00,40.7289815,-73.950714
1029,18:35,40.5779616,-74.102303
1030,15:25,40.8172297,-73.9522841
1031,12:00,40.7160845,-73.8030267
1032,16:25,40.8586661,-73.8676864
1033,16:25,40.769172,-73.9129169
1034,16:50,40.6563296,-73.9347953
1035,15:35,40.8611563,-73.857575
1036,18:30,40.8434854,-73.9246635
1037,19:16,40.7675461,-73.9532658
1038,18:30,40.8175129,-73.9171274
1039,9:56,40.6437906,-73.9021725
1040,16:30,40.685645,-73.91529
1041,7:40,40.732512,-73.857049
1042,15:22,40.5827677,-74.1303976
1043,16:45,40.7917293,-73.9529884
1044,9:45,40.649289,-73.9436161
1045,16:20,40.8812752,-73.8387483
1046,19:00,40.6710667,-73.851097
1047,22:55,40.6469251,-73.9481875
1048,18:35,40.7258379,-73.7918368
1049,9:50,40.6682787,-73.8460508
1050,16:20,40.6271754,-73.9821343
1051,9:30,40.7509146,-73.9981561
1052,15:10,40.7331743,-73.9368349
1053,16:00,40.708674,-73.956305
1054,19:20,40.6667581,-73.7798324
1055,23:35,40.7532817,-73.9666691
1056,18:40,40.7006865,-73.9877477
1057,16:08,40.8441805,-73.8974425
1058,10:24,40.7529921,-73.9698797
1059,15:25,40.884981,-73.8620344
1060,16:10,40.8220715,-73.9499252
1061,13:30,40.8481001,-73.9309153
1062,23:15,40.6764215,-73.9136994
1063,14:25,40.665798,-73.9193424
1064,12:30,40.6216185,-74.0402011
1065,13:15,40.8574359,-73.900006
1066,17:41,40.7109065,-74.0090679
1067,21:40,40.8461712,-73.9323279
1068,16:20,40.7432577,-73.8204256
1069,15:28,40.6878971,-73.936027
1070,16:45,40.713931,-73.9671353
1071,19:05,40.601794,-73.9725565
1072,22:51,40.8276265,-73.8861327
1073,17:00,40.6344029,-73.8932455
1074,20:40,40.6664406,-73.7576105
1075,13:40,40.5769913,-74.1698557
1076,14:35,40.600958,-73.986059
1077,8:42,40.7176848,-74.0057671
1078,7:30,40.677681,-73.9795997
1079,16:30,40.6265758,-73.9708592
1080,2:18,25.853299,-80.2215559
1081,8:00,40.8225695,-73.9098013
1082,14:45,40.671556,-73.72814
1083,22:17,40.8319525,-73.8990241
1084,19:18,40.6743272,-73.9706674
1085,22:55,40.8755913,-73.8940842
1086,14:00,40.7514479,-73.9739561
1087,3:00,40.8773469,-73.8852919
1088,8:20,40.5790005,-73.9841474
1089,13:15,40.7569736,-74.0048004
1090,21:45,43.0445453,-87.9478223
1091,17:30,40.8199534,-73.8904534
1092,17:20,40.6052148,-73.9858588
1093,10:10,40.6096712,-73.9114533
1094,1:25,40.7258892,-73.9416945
1095,19:58,40.6130662,-73.9263686
1096,11:40,40.6762258,-74.0009694
1097,18:05,40.7471478,-73.8886707
1098,13:00,40.5653606,-74.1187537
1099,12:45,40.7220489,-73.9854982
1100,15:30,40.6902458,-73.9481892
1101,6:30,40.6542422,-73.9229255
1102,12:45,40.6063642,-74.1209074
1103,15:15,40.8379508,-73.9113505
1104,16:47,40.859633,-73.9053475
1105,18:11,40.7507757,-73.9744533
1106,7:00,40.6884778,-73.8479737
1107,17:00,40.6336591,-73.8987341
1108,19:27,38.8577287,-77.0632976
1109,12:30,40.627089,-73.944021
1110,19:05,40.5591396,-74.169483
1111,8:40,40.6503743,-73.9587659
1112,12:50,40.7176161,-74.0002787
1113,15:38,40.8443466,-73.9147479
1114,16:20,40.7843515,-73.9811718
1115,23:23,40.8618347,-73.912463
1116,14:20,40.6590975,-73.8992385
1117,8:10,40.6982124,-73.9619584
1118,10:15,40.7209791,-73.9938526
1119,9:57,40.6530101,-73.9440097
1120,13:00,40.7709979,-73.833235
1121,14:00,40.6562978,-73.7673807
1122,12:45,40.6917051,-73.7791598
1123,17:30,40.7558066,-73.9864211
1124,14:30,40.7772578,-73.8980067
1125,0:04,40.5933406,-73.9645407
1126,14:00,40.7776797,-73.9632319
1127,19:00,40.6884097,-73.986572
1128,14:40,40.8653977,-73.8704003
1129,16:00,40.6995458,-73.7423982
1130,9:44,40.6605577,-73.9870132
1131,0:50,40.6441968,-73.954665
1132,14:40,40.7336687,-73.9000619
1133,23:10,40.8542987,-73.9002458
1134,0:05,40.8593477,-73.9313297
1135,6:00,40.6109346,-73.9131022
1136,15:00,40.6728951,-73.9066822
1137,13:05,40.8884525,-73.8419834
1138,9:02,40.6917051,-73.7791598
1139,8:00,40.7715305,-73.9942053
1140,15:00,40.8398103,-73.846484
1141,13:30,40.7226291,-73.8677465
1142,12:32,40.7047109,-73.7968051
1143,7:53,40.5235447,-74.1872097
1144,17:53,40.7410159,-73.7257912
1145,13:05,40.6150916,-73.9643849
1146,0:00,40.6837256,-73.7697634
1147,16:30,40.7610944,-73.9832632
1148,22:00,40.5939797,-73.7702296
1149,11:43,40.8167485,-73.9007875
1150,11:28,40.6308387,-73.8862985
1151,18:45,40.5850218,-73.9677665
1152,17:50,40.721397,-73.956038
1153,14:30,40.6972552,-73.8139938
1154,12:05,13.0315798,80.2137837
1155,19:13,40.7139175,-73.856741
1156,11:40,40.7048375,-73.8011186
1157,17:30,40.7576475,-73.963415
1158,6:57,40.7483858,-73.8769093
1159,14:40,40.6717608,-73.8510041
1160,16:23,40.8248383,-73.9112614
1161,19:45,40.690062,-73.76017
1162,15:30,40.599503,-73.7540654
1163,4:30,40.7491353,-73.9882613
1164,15:50,40.6675876,-73.8256933
1165,8:10,40.6372874,-74.0221404
1166,11:15,40.6402311,-73.9058944
1167,15:17,40.8246374,-73.9105748
1168,13:15,40.6781164,-73.9217263
1169,20:15,40.8280984,-73.9347134
1170,16:48,40.8397207,-73.8711899
1171,11:09,40.6351948,-73.9286246
1172,22:00,40.6760454,-73.8161092
1173,12:23,40.8618347,-73.912463
1174,16:00,40.7202704,-73.7523362
1175,13:00,40.7667841,-73.8930961
1176,14:45,40.8661289,-73.8827283
1177,1:05,40.7701262,-73.9574063
1178,1:45,40.6654958,-73.7557381
1179,15:10,40.6563762,-73.9214058
1180,18:25,40.6329926,-73.8827194
1181,17:50,40.6127823,-73.9965973
1182,9:00,40.8429975,-73.9035236
1183,9:33,40.678082,-73.9826769
1184,14:55,40.8901351,-73.8198731
1185,18:47,40.712061,-73.947366
1186,14:30,40.7760243,-73.9872417
1187,20:45,40.7238094,-74.0060618
1188,4:43,40.868285,-73.8331451
1189,11:32,40.7375471,-73.9840845
1190,15:39,40.7604302,-73.8614616
1191,1:15,40.6385203,-73.9732522
1192,18:06,40.6404195,-73.9829173
1193,7:40,40.8133758,-73.9562662
1194,23:11,40.6504061,-73.894214
1195,16:40,40.7025069,-73.8149645
1196,13:20,40.8205031,-73.9306391
1197,14:14,40.8251489,-73.8672458
1198,19:35,40.70017,-73.9622043
1199,14:10,40.696418,-73.959769
1200,13:17,40.7092524,-73.8701584
1201,13:30,40.682912,-73.9848016
1202,18:30,40.680719,-73.946286
1203,10:54,40.7426051,-73.82982
1204,16:00,40.5558348,-74.1610413
1205,18:45,40.8770485,-73.8463725
1206,1:30,40.854471,-73.9012517
1207,2:00,40.8827289,-73.8812629
1208,18:45,40.6886769,-73.9808773
1209,11:47,40.652458,-73.9634282
1210,23:49,40.8635927,-73.9107281
1211,10:30,40.6379937,-74.021332
1212,17:30,40.8687028,-73.8847139
1213,23:29,40.8280968,-73.9338342
1214,18:15,40.6597314,-73.7737576
1215,19:18,25.8982705,-80.2112105
1216,15:30,40.8133758,-73.9562662
1217,15:00,40.7357298,-73.8932535
1218,13:00,40.6622613,-73.9000611
1219,21:00,40.7319238,-74.0037996
1220,11:20,36.2052267,-86.7502331
1221,6:30,40.7232501,-73.9125941
1222,14:30,40.6971618,-73.7275294
1223,15:30,40.6669464,-73.797104
1224,17:35,40.7402767,-73.8653156
1225,22:08,40.7148384,-73.7504332
1226,23:00,40.6317172,-73.9464951
1227,23:45,40.7008098,-73.9544559
1228,10:21,40.7209791,-73.9938526
1229,21:10,40.7665612,-73.9629317
1230,6:55,40.7046334,-73.8724494
1231,12:08,40.60195,-73.993811
1232,18:00,40.8422611,-73.9275989
1233,16:00,40.7576044,-73.9019025
1234,1:15,40.6744069,-73.8012348
1235,0:35,40.653666,-73.9335188
1236,16:55,40.6354755,-73.9132678
1237,13:00,40.8617455,-73.8913339
1238,16:34,40.5961869,-73.767043
1239,11:40,40.6861019,-73.9160846
1240,0:00,40.6769768,-73.8372756
1241,16:22,40.6784982,-74.0061614
1242,16:45,40.8294702,-73.9066398
1243,13:30,40.7618004,-73.9574557
1244,7:14,40.778612,-73.8388644
1245,9:40,40.7564787,-73.8770136
1246,11:00,40.7488786,-73.9758504
1247,8:52,40.694258,-73.9103583
1248,11:50,40.8126735,-73.8831276
1249,19:29,40.7177926,-73.7624809
1250,12:00,53.5514249,-113.5195013
1251,21:15,40.7140777,-73.9559832
1252,15:00,40.6814578,-73.9464405
1253,16:35,40.5943348,-74.0018211
1254,17:12,40.8346378,-73.9183049
1255,9:45,40.6869661,-73.7517576
1256,2:11,40.5885406,-74.1458293
1257,15:00,40.8345228,-73.8945237
1258,12:33,40.8361933,-73.9222638
1259,22:52,40.8479713,-73.9011007
1260,16:30,40.6886897,-73.7814867
1261,21:17,40.7285755,-73.9519758
1262,17:50,40.8340696,-73.9167264
1263,0:10,40.6872279,-73.8074654
1264,14:36,40.6449996,-73.9743506
1265,12:50,40.8338443,-73.9212392
1266,18:00,40.8214405,-73.8893008
1267,17:00,40.7354436,-73.975114
1268,12:00,40.7132689,-73.7358869
1269,22:10,40.6397968,-73.9290862
1270,18:51,40.819123,-73.8857777
1271,18:59,40.6302489,-73.9325183
1272,12:30,40.7808623,-73.9588047
1273,6:10,40.7559605,-73.8643066
1274,15:20,40.6933453,-73.8022637
1275,20:20,40.7381701,-73.9775888
1276,1:00,40.810148,-73.9082225
1277,13:50,40.5917902,-73.9589999
1278,13:35,40.7168212,-73.9977594
1279,19:00,40.657325,-73.9172636
1280,9:22,40.6022332,-73.7541611
1281,7:41,40.7636555,-73.7902293
1282,11:15,40.672858,-73.979917
1283,8:30,40.7320025,-73.8245564
1284,18:27,40.5982126,-73.7481697
1285,10:15,40.667976,-73.7981277
1286,13:23,40.755217,-73.9712403
1287,10:05,40.6838023,-73.8335179
1288,11:58,40.6976784,-73.9648723
1289,10:20,40.6096036,-74.1494975
1290,9:00,40.7476762,-73.8825701
1291,20:25,40.7185007,-73.8378082
1292,23:14,40.8149069,-73.9289341
1293,7:10,40.6184738,-74.0212123
1294,15:30,40.6105224,-73.9811799
1295,14:12,40.7710825,-73.9596523
1296,19:50,40.6633347,-73.9210461
1297,23:39,40.7153584,-73.9356948
1298,8:18,40.7388336,-73.9831565
1299,14:30,40.6782108,-73.7464757
1300,16:00,40.8680019,-73.8842216
1301,18:00,53.523513,-113.644221
1302,20:49,40.8279004,-73.8981916
1303,17:18,40.8579443,-73.8681945
1304,16:00,40.6523745,-73.9559929
1305,22:42,40.642942,-73.9773203
1306,17:10,40.6509043,-73.9717391
1307,19:54,40.6889109,-73.754444
1308,8:30,40.615073,-73.95238
1309,6:30,40.6690993,-73.9966969
1310,9:30,40.6927323,-73.8555421
1311,22:13,40.7797942,-73.7848595
1312,11:35,40.6801035,-73.7534442
1313,9:05,40.726485,-73.7982341
1314,20:00,52.2668508,-113.7665176
1315,14:00,40.7825746,-73.9452217
1316,17:15,40.7629297,-73.8752919
1317,1:45,40.7216453,-73.8095887
1318,11:32,40.7147433,-73.9420799
1319,19:10,40.7130654,-73.7822997
1320,14:15,40.678963,-74.0082999
1321,9:17,40.7169748,-73.9822729
1322,15:12,40.6541536,-73.9499329
1323,21:15,40.8820238,-73.8661982
1324,8:40,40.6671729,-73.9101081
1325,19:38,40.8782098,-73.8560826
1326,7:30,40.7021961,-73.9283511
1327,16:45,40.7140777,-73.9559832
1328,20:18,40.8252439,-73.947615
1329,20:25,40.7817096,-73.8238507
1330,4:54,40.6695294,-73.739227
1331,18:05,40.5830231,-73.9746308
1332,17:25,40.7345896,-73.9374139
1333,8:24,40.823347,-73.9057377
1334,9:10,40.7157954,-73.746549
1335,11:43,40.7231956,-73.9005648
1336,3:47,40.6304768,-74.1069232
1337,11:20,40.7268998,-73.8390839
1338,21:59,40.7428747,-73.97728
1339,20:00,40.7164911,-73.9497762
1340,11:10,40.7528119,-73.9792738
1341,20:40,40.7379023,-73.9809241
1342,10:06,40.673982,-73.899307
